magazine_id,data_article,data_external_id,aria_label,lang,tag_name,class_name,page_number,url
47,1887868/5/1,_4_2,Ulerujussuarsinnaanera imaluunniit ikuallattoqarsinnaanera ernumanarput,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/47/pages/1
48,1892322/2/1,_2_1,Alloriarnerit naatsut pingaarutillit,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/48/pages/1
48,1892322/2/2,_2_2,Små vigtige skridt,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/48/pages/1
48,1892322/4/1,_4_1,Inuit isertortumik sunniiniartartut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/48/pages/1
48,1892322/4/2,_4_2,Hemmelige agenter,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/48/pages/1
49,1896668/2/1,_2_1,Nuannaariartarfiussanngilaq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/49/pages/1
49,1896668/2/2,_2_2,Ingen forlystelsespark,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/49/pages/1
49,1896668/4/1,_4_1,Fisker uden fisketegn,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/49/pages/1
49,1896668/5/1,_4_2,Akuersissuteqarani aalisartoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/49/pages/1
50,1900981/2/1,_2_2,Iluarinartoq tigussaanngitsorli,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/50/pages/1
50,1900981/2/2,_2_4,Sy mpatisk men ukonkret,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/50/pages/1
50,1900981/3/1,_2_1,"Imigassaq aalakoornartortalik annikinneq, qimarnguiit amerlanerit",da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/50/pages/1
50,1900981/3/2,_2_3,"Mindre alkohol, flere krisecentre",da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/50/pages/1
50,1900981/4/1,_4_1,Aningaasat nalikinnerulernerat akissarsiat qaffannerunissaannut unammillernissamik kinguneqassaaq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/50/pages/1
50,1900981/4/2,_4_2,Øget inflation fører til skærpet lønkamp,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/50/pages/1
51,1905079/2/1,_2_1,Naala k kersuisut t aa r ser aatt or ujussuit,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/51/pages/1
51,1905079/2/2,_2_2,Svingdørskabinettet,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/51/pages/1
51,1905079/3/1,_2_3,Pineqaatissinneqarnera annilaarnarpoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/51/pages/1
51,1905079/3/3,_2_4,Dommen er skrækindjagende,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/51/pages/1
51,1905079/4/1,_4_1,IA-p Siumullu akornanni peqatigiinneq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/51/pages/1
51,1905079/4/3,_4_3,Forbrødring mellem IA og Siumut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/51/pages/1
51,1905079/5/1,_4_2,Siumuinnaq ingerlasinnaavoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/51/pages/1
51,1905079/5/2,_4_4,Det kan kun gå fremad,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/51/pages/1
52,1909306/2/1,_2_2,Robotit takkutissapput – kingusinaarlutik,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/52/pages/1
52,1909306/2/2,_2_4,Robotterne kommer – for sent,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/52/pages/1
52,1909306/3/1,_2_1,Akunnittarfinni ineeqqat nutaat 500-t,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/52/pages/1
52,1909306/3/2,_2_3,500 nye hotelværelser,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/52/pages/1
52,1909306/4/1,_4_2,Trives med modige mennesker,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/52/pages/1
52,1909306/5/1,_4_1,Inuit sapiissuseqarluartut ilorrisimaarnartitarigai,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/52/pages/1
53,1913670/2/1,_2_1,A kuusar iaqar putit,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/53/pages/1
53,1913670/2/2,_2_2,Du bør engagere dig,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/53/pages/1
53,1913670/3/1,_2_3,Atortorissaarutit nutaat piffissamik atuiffiulluarnerulersut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/53/pages/1
53,1913670/3/2,_2_4,Nye faciliteter betyder mindre spildtid,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/53/pages/1
53,1913670/4/1,_4_2,Sulisut 100-t sinnillit amigaataapput,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/53/pages/1
53,1913670/4/2,_4_4,Der mangler over 100 ansatte,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/53/pages/1
53,1913670/5/1,_4_1,Isumaqatigineqarsinnaava?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/53/pages/1
53,1913670/5/2,_4_3,Kan han danse linedans?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/53/pages/1
54,1918016/2/1,_2_2,A ngutaavit Nuummilu najugaqarlutit?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/54/pages/1
54,1918016/2/2,_2_3,Er du mand og bor i Nuuk?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/54/pages/1
54,1918016/3/1,_2_1,Arnat imminut toquttarnerat ernumassutigineqartoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/54/pages/1
54,1918016/3/3,_2_4,Kvinders selvmord bekymrer,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/54/pages/1
54,1918016/4/1,_4_1,Iloqqasunngorluni ersinartulersaanneq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/54/pages/1
55,1922244/2/1,_2_2,Aliasunneq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/55/pages/1
55,1922244/2/2,_2_4,Sorg,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/55/pages/1
55,1922244/3/1,_2_1,Aliasunnerpaaffimmi ikiorserneqarneq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/55/pages/1
55,1922244/3/2,_2_3,Hjælp i den dybeste sorg,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/55/pages/1
55,1922244/4/1,_4_1,Inissaminiiginnarpoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/55/pages/1
55,1922244/4/2,_4_2,Det er kun på sin plads,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/55/pages/1
56,1927165/2/1,_2_2,Múte torrak,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/56/pages/1
56,1927165/2/2,_2_3,Godt brølt Múte,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/56/pages/1
56,1927165/3/1,_2_1,Suliani amiilaarnartuni inuuneq naallugu parnaarussassanngortitsisarneq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/56/pages/1
56,1927165/3/2,_2_4,Livstid i uhyggelige sager,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/56/pages/1
56,1927165/4/1,_4_1,Hvorfor fik han lov til at gå rundt?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/56/pages/1
56,1927165/4/2,_4_4,Krænkere i ventekø,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/56/pages/1
56,1927165/5/1,_4_2,Sooruna angalaaginnaqqusaasimasoq?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/56/pages/1
56,1927165/5/2,_4_3,Kannguttaalliorsimasut utaqqisuutigineqartut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/56/pages/1
57,1930749/2/1,_2_2,Unnuup nunaa,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/57/pages/1
57,1930749/2/2,_2_3,A ftenland,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/57/pages/1
57,1930749/3/1,_2_1,Niuernikkut suleqatit nutaat,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/57/pages/1
57,1930749/3/2,_2_4,Nye business-partnere,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/57/pages/1
57,1930749/4/1,_4_1,Oqimaaqatigiissaarinissaq pisariaqarpoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/57/pages/1
57,1930749/4/3,_4_2,Balancegang er nødvendig,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/57/pages/1
58,1935143/2/1,_2_1,Aqqutaa tamaat peqatigalusi,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/58/pages/1
58,1935143/2/2,_2_2,Med jer hele vejen,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/58/pages/1
58,1935143/4/1,_4_2,Sundhedstjek til 50+,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/58/pages/1
58,1935143/5/1,_4_1,50-it sinnerlugit ukiulinnut peqqissutsimik misissortittarneq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/58/pages/1
59,1939552/2/1,_2_2,Nipituumik oqaluuserineqarli,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/59/pages/1
59,1939552/2/2,_2_3,Tal højt om det,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/59/pages/1
59,1939552/3/1,_2_1,Maannamuugallartoq aliasunnermi sulinngiffeqartoqartassanngilaq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/59/pages/1
59,1939552/3/2,_2_4,Ingen sorgorlov – foreløbig,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/59/pages/1
59,1939552/4/1,_4_2,Fremtidens vilde udfordringer,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/59/pages/1
59,1939552/5/1,_4_1,Siunissami unammilligassat ilungersunarluinnartut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/59/pages/1
60,1943975/2/1,_2_2,Mittarfinni kunittar neq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/60/pages/1
60,1943975/2/3,_2_3,Kys i lufthavne,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/60/pages/1
60,1943975/3/1,_2_1,Suliffeqarnermut atatillugu nalunaarusiaq ilungersunartoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/60/pages/1
60,1943975/3/3,_2_4,Tragisk situation i job-rapport,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/60/pages/1
60,1943975/4/1,_4_1,»Inuiaqatigiit piitsuusorujussuuvugut«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/60/pages/1
61,1948419/2/1,_2_1,Erfalasutsinnut ataatat tallimat,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/61/pages/1
61,1948419/2/2,_2_2,Flagets fem fædre,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/61/pages/1
61,1948419/3/1,_2_3,Santaaa Luciaa,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/61/pages/1
61,1948419/4/1,_4_1,Nunatsinni ikiaroornartut akii orniginartinneqartartut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/61/pages/2
61,1948419/4/4,_4_2,Grønlandske narkopriser lokker,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/61/pages/2
62,1952787/2/1,_2_1,K iassa r ner mut kikkut akiliissappat?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/62/pages/1
62,1952787/2/2,_2_2,Hvem betaler var meregningen?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/62/pages/1
62,1952787/4/1,_4_1,Modeljernbanens magi,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/62/pages/1
62,1952787/5/1,_4_2,Qimuttuitsut pinngussat pikkunartorsuit,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/62/pages/1
63,1960223/2/1,_2_1,Qiimasumik aallartinneq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/63/pages/1
63,1960223/2/3,_2_2,En frisk start,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/63/pages/1
63,1960223/4/1,_4_1,Dropper job på grund af gæld,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/63/pages/1
63,1960223/5/1,_4_2,Akiitsoqarneq pissutigalugu suliunnaarneq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/63/pages/1
64,1963695/2/1,_2_1,Kunngi Frederik,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/64/pages/1
64,1963695/2/3,_2_2,Kong Frederik,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/64/pages/1
64,1963695/4/1,_4_1,Andesteg udskiftes med armbøjninger,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/64/pages/1
64,1963695/5/1,_4_2,Nerleq siataq nukkassarnermik taarserlugu,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/64/pages/1
65,1967983/2/1,_2_2,2024-mi pisussat,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/65/pages/1
65,1967983/2/2,_2_3,Det sker i 2024,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/65/pages/1
65,1967983/3/1,_2_1,Taama unnutsigisukkut sooruna sulisoqartartoq?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/65/pages/1
65,1967983/3/2,_2_4,Hvorfor brænder lyset så sent?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/65/pages/1
65,1967983/4/1,_4_1,Assavut naammappat?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/65/pages/2
65,1967983/4/3,_4_2,Har vi hænder nok?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/65/pages/2
66,1972229/2/1,_2_1,Sanilitsinni susoqa r pa?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/66/pages/1
66,1972229/2/3,_2_2,Hvad sker der hos naboen?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/66/pages/1
66,1972229/4/1,_4_1,Nunarsuarmi allattorsimaffimmi Kalaallit Nunaat siuttuusimasoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/66/pages/2
66,1972229/4/2,_4_2,Grønland toppede verdens-liste,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/66/pages/2
67,1976453/2/1,_2_2,Naalungiarsuit,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/67/pages/1
67,1976453/2/3,_2_3,Babyer ne,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/67/pages/1
67,1976453/3/1,_2_1,Nuannaariartarfiunissaa naaggaaraat,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/67/pages/1
67,1976453/3/3,_2_4,Nej til tivolisering,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/67/pages/1
67,1976453/4/1,_4_1,Politikerit neriorsuutiminnik eqquutitsinngillat,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/67/pages/1
68,1981212/2/1,_2_1,Oqaluuserisanngisavut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/68/pages/1
68,1981212/2/2,_2_2,Det vi ikke taler om,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/68/pages/1
68,1981212/4/1,_4_1,Naligiinnginneq annertusisinnaasoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/68/pages/2
68,1981212/4/4,_4_2,Ulighed kan vokse,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/68/pages/2
69,1985052/2/1,_2_1,Oqaatsit pingasuiit,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/69/pages/1
69,1985052/2/2,_2_2,Tre sprog,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/69/pages/1
69,1985052/3/1,_2_3,Akikillisanit 4.000 km-it,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/69/pages/1
69,1985052/3/2,_2_4,4.000 km fra discount,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/69/pages/1
69,1985052/4/1,_4_1,I nunnguuseralugu aliikkusersuisartoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/69/pages/1
70,1989296/2/1,_2_2,Ukiuni 70-ini oqallinneq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/70/pages/1
70,1989296/2/2,_2_3,70 års heftig debat,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/70/pages/1
70,1989296/3/1,_2_1,Sodavandi ataaseq nerinertut ataatsitut assersuunneqarsinnaavoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/70/pages/1
70,1989296/3/4,_2_4,En sodavand svarer til et måltid,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/70/pages/1
70,1989296/4/1,_4_1,Hvor er min Kondi?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/70/pages/1
70,1989296/5/1,_4_2,Naak Kondissara?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/70/pages/1
71,1993544/2/1,_2_2,Tulluusimaarutigineqartoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/71/pages/1
71,1993544/2/2,_2_4,Et stolt øjeblik,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/71/pages/1
71,1993544/3/1,_2_1,Angerlartinneqassappat?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/71/pages/1
71,1993544/3/2,_2_3,Skal de kaldes hjem?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/71/pages/1
71,1993544/4/1,_4_2,Ineqarnermut akiliut pillugu naammagittaalliorneq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/71/pages/1
71,1993544/4/2,_4_4,Ramaskrig over husleje,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/71/pages/1
71,1993544/5/1,_4_1,»Akikinnerulersinneqarsinnaanngillat«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/71/pages/1
71,1993544/5/2,_4_3,»Kan ikke gøres billigere«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/71/pages/1
72,1997825/2/1,_2_1,Arnat nukittuut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/72/pages/1
72,1997825/2/3,_2_2,Stærke kvinder,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/72/pages/1
72,1997825/4/1,_4_1,Ineqarnermut akiliuteqarnissamut akissaqanngitsoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/72/pages/1
72,1997825/5/1,_4_2,Sulisussarsiornermi ajornartorsiut annertooq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/72/pages/1
73,2002075/2/1,_2_1,Qaqortunik kittelillit aallar put,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/73/pages/1
73,2002075/2/3,_2_2,Hvide kitler smutter,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/73/pages/1
73,2002075/4/1,_4_1,Makka inissamik pissarserusuinnarpoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/73/pages/1
73,2002075/4/4,_4_2,Makka vil bare have sit eget,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/73/pages/1
